date,ic,rolling_window,rolling_ic_mean,rolling_ic_vol,horizon,feature,source_column,status
2025-04-17,-0.14792176039119803,20.0,0.03590089128408254,0.2162433998472652,5d,raw_target_return_exact,expected_total_return,
2025-04-25,0.04951100244498778,20.0,0.04898157588065956,0.2082155164389751,5d,raw_target_return_exact,expected_total_return,
2025-05-02,-0.14364303178484109,20.0,0.0223312091324933,0.19611480551645474,5d,raw_target_return_exact,expected_total_return,
2025-05-09,-0.13753056234718827,20.0,0.019763971968679118,0.19793770263311053,5d,raw_target_return_exact,expected_total_return,
2025-05-16,0.5275061124694377,20.0,0.04448891084398474,0.2282435899692455,5d,raw_target_return_exact,expected_total_return,
2025-05-23,-0.24694376528117362,20.0,0.040576930403886935,0.2327165929237189,5d,raw_target_return_exact,expected_total_return,
2025-06-02,0.28117359413202936,20.0,0.05212949764105076,0.2388690067254061,5d,raw_target_return_exact,expected_total_return,
2025-06-09,-0.03545232273838631,20.0,0.04598646585620968,0.2394929829503028,5d,raw_target_return_exact,expected_total_return,
2025-06-16,-0.1876528117359413,20.0,0.05194612355792118,0.23160391842815256,5d,raw_target_return_exact,expected_total_return,
2025-06-24,-0.20171149144254283,20.0,0.01964172257992606,0.21868460855621444,5d,raw_target_return_exact,expected_total_return,
2025-07-01,-0.3276283618581907,20.0,-0.012143118495868566,0.2207448168084783,5d,raw_target_return_exact,expected_total_return,
2025-07-09,0.34657701711491445,20.0,0.010534143117823368,0.2334230834273509,5d,raw_target_return_exact,expected_total_return,
2025-07-16,-0.39669926650366755,20.0,-0.023267812872396685,0.24126546606194021,5d,raw_target_return_exact,expected_total_return,
2025-07-23,0.06479217603911981,20.0,-0.019104416541572335,0.24206962869275592,5d,raw_target_return_exact,expected_total_return,
2025-07-30,-0.10941320293398535,20.0,-0.023780455661376734,0.24290613854541793,5d,raw_target_return_exact,expected_total_return,
2025-08-06,0.27628361858190714,20.0,-0.0027535607958510595,0.2500259303574644,5d,raw_target_return_exact,expected_total_return,
2025-08-13,-0.5256723716381418,20.0,-0.01941004001345497,0.27334398199970344,5d,raw_target_return_exact,expected_total_return,
2025-08-20,0.08985330073349634,20.0,-0.01843204490343052,0.2737165609155276,5d,raw_target_return_exact,expected_total_return,
2025-08-27,-0.49511002444987784,20.0,-0.05201711491442544,0.2892934206766814,5d,raw_target_return_exact,expected_total_return,
2025-09-04,0.28545232273838633,20.0,-0.05171149144254279,0.2896648966378694,5d,raw_target_return_exact,expected_total_return,
2025-09-11,-0.04462102689486553,20.0,-0.04654645476772617,0.28877869885174307,5d,raw_target_return_exact,expected_total_return,
2025-09-18,0.0751833740831296,20.0,-0.04526283618581908,0.28928475899164413,5d,raw_target_return_exact,expected_total_return,
2025-09-25,0.312958435207824,20.0,-0.02243276283618583,0.29896728700839165,5d,raw_target_return_exact,expected_total_return,
2025-10-02,-0.00488997555012225,20.0,-0.015800733496332525,0.29774838414800386,5d,raw_target_return_exact,expected_total_return,
2025-10-09,0.13508557457212717,20.0,-0.03542176039119805,0.2718661203174977,5d,raw_target_return_exact,expected_total_return,
2025-10-16,-0.25305623471882643,20.0,-0.035727383863080685,0.27211973930822314,5d,raw_target_return_exact,expected_total_return,
2025-10-23,0.312958435207824,20.0,-0.03413814180929096,0.2741531414780232,5d,raw_target_return_exact,expected_total_return,
2025-10-30,0.08007334963325186,20.0,-0.02836185819070905,0.27533846953582525,5d,raw_target_return_exact,expected_total_return,
2025-11-06,0.30256723716381423,20.0,-0.003850855745721271,0.28214767100094856,5d,raw_target_return_exact,expected_total_return,
2025-11-13,0.46577017114914426,20.0,0.029523227383863083,0.2966175409178202,5d,raw_target_return_exact,expected_total_return,
2025-11-20,-0.33068459657701715,20.0,0.029370415647921765,0.29681194628909885,5d,raw_target_return_exact,expected_total_return,
2025-11-28,-0.02567237163814181,20.0,0.010757946210268949,0.28739579326895653,5d,raw_target_return_exact,expected_total_return,
2025-12-05,-0.22249388753056237,20.0,0.01946821515892421,0.27684293094145557,5d,raw_target_return_exact,expected_total_return,
2025-12-12,0.17298288508557458,20.0,0.024877750611246946,0.278825109381403,5d,raw_target_return_exact,expected_total_return,
2025-12-19,-0.27200488997555017,20.0,0.016748166259168706,0.2852430939292627,5d,raw_target_return_exact,expected_total_return,
2025-12-29,0.22555012224938878,20.0,0.014211491442542783,0.2830305675776208,5d,raw_target_return_exact,expected_total_return,
2026-01-06,0.5507334963325184,20.0,0.06803178484107579,0.2772485620454424,5d,raw_target_return_exact,expected_total_return,
2026-01-13,0.12958435207823962,20.0,0.07001833740831297,0.2775553192963844,5d,raw_target_return_exact,expected_total_return,
2026-01-21,0.05745721271393644,20.0,0.09764669926650368,0.24378844787431264,5d,raw_target_return_exact,expected_total_return,
2026-01-28,-0.29584352078239606,20.0,0.06858190709046456,0.2546299375878758,5d,raw_target_return_exact,expected_total_return,
2026-02-04,0.31784841075794623,20.0,0.08670537897310515,0.25901040195838215,5d,raw_target_return_exact,expected_total_return,
2026-02-11,-0.4138141809290954,20.0,0.0622555012224939,0.2821974412336738,5d,raw_target_return_exact,expected_total_return,
2026-02-19,-0.14608801955990222,20.0,0.03930317848410758,0.27938761982322335,5d,raw_target_return_exact,expected_total_return,
2026-02-26,-0.21271393643031786,20.0,0.028911980440097806,0.28492764099991336,5d,raw_target_return_exact,expected_total_return,
2026-03-05,-0.07090464547677262,20.0,0.018612469437652813,0.28461057232373727,5d,raw_target_return_exact,expected_total_return,
2026-03-12,-0.20354523227383864,20.0,0.0210880195599022,0.28232940562530073,5d,raw_target_return_exact,expected_total_return,
2026-03-19,0.17180013689253937,20.0,0.01403010464413797,0.27635003469619823,5d,raw_target_return_exact,expected_total_return,
2026-03-26,-0.16503667481662596,20.0,0.001774603421644079,0.2786921284697201,5d,raw_target_return_exact,expected_total_return,
2026-04-02,-0.371638141809291,20.0,-0.03193566552701118,0.2811583157773359,5d,raw_target_return_exact,expected_total_return,
2026-04-10,0.1852078239608802,20.0,-0.045963782886424394,0.26131795572652294,5d,raw_target_return_exact,expected_total_return,
2026-04-17,0.023838630806845968,20.0,-0.02823762151723123,0.2528757241046667,5d,raw_target_return_exact,expected_total_return,
2026-04-24,0.1528117359413203,20.0,-0.019313416138258127,0.25609989472490297,5d,raw_target_return_exact,expected_total_return,
2026-05-01,0.45904645476772626,20.0,0.01476360097665631,0.27246216209662744,5d,raw_target_return_exact,expected_total_return,
2026-05-08,-0.38936430317848414,20.0,-0.013353758436546626,0.28404514733424,5d,raw_target_return_exact,expected_total_return,
2026-05-15,0.6057457212713937,20.0,0.03053377212580057,0.3087165894907742,5d,raw_target_return_exact,expected_total_return,
2025-03-13,-0.14425427872860638,60.0,0.018644918404649633,0.2516902500031086,5d,raw_target_return_exact,expected_total_return,
2025-03-20,-0.19254278728606358,60.0,0.01039308466381833,0.250336510240061,5d,raw_target_return_exact,expected_total_return,
2025-03-27,0.07029339853300734,60.0,0.010505146603508634,0.250362221550409,5d,raw_target_return_exact,expected_total_return,
2025-04-03,0.17659137577002051,60.0,0.009984603518339049,0.249977183363707,5d,raw_target_return_exact,expected_total_return,
2025-04-10,0.2793398533007335,60.0,0.007386804007336602,0.24626565129951689,5d,raw_target_return_exact,expected_total_return,
2025-04-17,-0.14792176039119803,60.0,0.002191204985331712,0.24619790374032202,5d,raw_target_return_exact,expected_total_return,
2025-04-25,0.04951100244498778,60.0,0.0028228268272225032,0.24627108887633842,5d,raw_target_return_exact,expected_total_return,
2025-05-02,-0.14364303178484109,60.0,-0.0053067575248557375,0.2428402687434061,5d,raw_target_return_exact,expected_total_return,
2025-05-09,-0.13753056234718827,60.0,-0.011592413596575379,0.24126928854935398,5d,raw_target_return_exact,expected_total_return,
2025-05-16,0.5275061124694377,60.0,-0.005602193547675625,0.25010603675014426,5d,raw_target_return_exact,expected_total_return,
2025-05-23,-0.24694376528117362,60.0,-0.009565111233087198,0.2520397970581939,5d,raw_target_return_exact,expected_total_return,
2025-06-02,0.28117359413202936,60.0,0.0014718997872282054,0.24998782049327373,5d,raw_target_return_exact,expected_total_return,
2025-06-09,-0.03545232273838631,60.0,0.0007791532509608867,0.25003232952859594,5d,raw_target_return_exact,expected_total_return,
2025-06-16,-0.1876528117359413,60.0,-0.009815793774303989,0.2441581649833832,5d,raw_target_return_exact,expected_total_return,
2025-06-24,-0.20171149144254283,60.0,-0.016050512600709856,0.24420326201196757,5d,raw_target_return_exact,expected_total_return,
2025-07-01,-0.3276283618581907,60.0,-0.022409112062523943,0.24729870314203845,5d,raw_target_return_exact,expected_total_return,
2025-07-09,0.34657701711491445,60.0,-0.009104303586566321,0.2452764410956871,5d,raw_target_return_exact,expected_total_return,
2025-07-16,-0.39669926650366755,60.0,-0.017702510595531278,0.2497050900785818,5d,raw_target_return_exact,expected_total_return,
2025-07-23,0.06479217603911981,60.0,-0.019943749389337306,0.24832434093511999,5d,raw_target_return_exact,expected_total_return,
2025-07-30,-0.10941320293398535,60.0,-0.024966161777275366,0.24701039183855264,5d,raw_target_return_exact,expected_total_return,
2025-08-06,0.27628361858190714,60.0,-0.017794197637096068,0.24943463281127679,5d,raw_target_return_exact,expected_total_return,
2025-08-13,-0.5256723716381418,60.0,-0.03110919356211644,0.25489944373056267,5d,raw_target_return_exact,expected_total_return,
2025-08-20,0.08985330073349634,60.0,-0.023876104727560615,0.25200751378687347,5d,raw_target_return_exact,expected_total_return,
2025-08-27,-0.49511002444987784,60.0,-0.025434784434162083,0.2546585569598595,5d,raw_target_return_exact,expected_total_return,
2025-09-04,0.28545232273838633,60.0,-0.024151165852254994,0.2560476854709656,5d,raw_target_return_exact,expected_total_return,
2025-09-11,-0.04462102689486553,60.0,-0.020473496740600547,0.254102889758683,5d,raw_target_return_exact,expected_total_return,
2025-09-18,0.0751833740831296,60.0,-0.017773822738970557,0.25424672933085285,5d,raw_target_return_exact,expected_total_return,
2025-09-25,0.312958435207824,60.0,-0.01441196454826151,0.25729696309900574,5d,raw_target_return_exact,expected_total_return,
2025-10-02,-0.00488997555012225,60.0,-0.010876919723485633,0.2559198709847962,5d,raw_target_return_exact,expected_total_return,
2025-10-09,0.13508557457212717,60.0,-0.012821028507560648,0.2543292480911354,5d,raw_target_return_exact,expected_total_return,
2025-10-16,-0.25305623471882643,60.0,-0.020002450741327078,0.25493733803676905,5d,raw_target_return_exact,expected_total_return,
2025-10-23,0.312958435207824,60.0,-0.009152817489493337,0.25502591860776086,5d,raw_target_return_exact,expected_total_return,
2025-10-30,0.08007334963325186,60.0,-0.013645482526168151,0.2509398521205018,5d,raw_target_return_exact,expected_total_return,
2025-11-06,0.30256723716381423,60.0,-0.005352898989085838,0.2530578145934523,5d,raw_target_return_exact,expected_total_return,
2025-11-13,0.46577017114914426,60.0,0.01384025504514399,0.24408519284033076,5d,raw_target_return_exact,expected_total_return,
2025-11-20,-0.33068459657701715,60.0,0.00979583776723038,0.24778400289287214,5d,raw_target_return_exact,expected_total_return,
2025-11-28,-0.02567237163814181,60.0,0.01259738625948792,0.24638978894151423,5d,raw_target_return_exact,expected_total_return,
2025-12-05,-0.22249388753056237,60.0,0.008797467759080422,0.24825215947033685,5d,raw_target_return_exact,expected_total_return,
2025-12-12,0.17298288508557458,60.0,0.013779130350767464,0.24850191237683214,5d,raw_target_return_exact,expected_total_return,
2025-12-19,-0.27200488997555017,60.0,0.005007736707735677,0.24915637440758184,5d,raw_target_return_exact,expected_total_return,
2025-12-29,0.22555012224938878,60.0,0.008440907041884006,0.2507742253655975,5d,raw_target_return_exact,expected_total_return,
2026-01-06,0.5507334963325184,60.0,0.024557451459161925,0.25406863920358136,5d,raw_target_return_exact,expected_total_return,
2026-01-13,0.12958435207823962,60.0,0.02585125749013177,0.2544079556526901,5d,raw_target_return_exact,expected_total_return,
2026-01-21,0.05745721271393644,60.0,0.022530149095673743,0.25263748143544096,5d,raw_target_return_exact,expected_total_return,
2026-01-28,-0.29584352078239606,60.0,0.01785410997586934,0.2559242572528053,5d,raw_target_return_exact,expected_total_return,
2026-02-04,0.31784841075794623,60.0,0.025353271829820508,0.25803928262368786,5d,raw_target_return_exact,expected_total_return,
2026-02-11,-0.4138141809290954,60.0,0.02199141363911146,0.26246150981114197,5d,raw_target_return_exact,expected_total_return,
2026-02-19,-0.14608801955990222,60.0,0.013067208260138356,0.2588365747478753,5d,raw_target_return_exact,expected_total_return,
2026-02-26,-0.21271393643031786,60.0,0.010958406304148134,0.2601709057695363,5d,raw_target_return_exact,expected_total_return,
2026-03-05,-0.07090464547677262,60.0,0.00922653996347984,0.2603674246937626,5d,raw_target_return_exact,expected_total_return,
2026-03-12,-0.20354523227383864,60.0,0.008645855366902822,0.2608094576020693,5d,raw_target_return_exact,expected_total_return,
2026-03-19,0.17180013689253937,60.0,0.010673820158632597,0.26160926638183757,5d,raw_target_return_exact,expected_total_return,
2026-03-26,-0.16503667481662596,60.0,0.00646640369571491,0.2623831117193244,5d,raw_target_return_exact,expected_total_return,
2026-04-02,-0.371638141809291,60.0,0.005386534095062912,0.26382381707756997,5d,raw_target_return_exact,expected_total_return,
2026-04-10,0.1852078239608802,60.0,0.0010670556924549232,0.25858419567113694,5d,raw_target_return_exact,expected_total_return,
2026-04-17,0.023838630806845968,60.0,-0.0036701081217260074,0.2554492097893718,5d,raw_target_return_exact,expected_total_return,
2026-04-24,0.1528117359413203,60.0,0.0006595577299447349,0.25586989995114506,5d,raw_target_return_exact,expected_total_return,
2026-05-01,0.45904645476772626,60.0,0.003654667754394614,0.260202415847268,5d,raw_target_return_exact,expected_total_return,
2026-05-08,-0.38936430317848414,60.0,-0.0025268081222906687,0.2650965303243099,5d,raw_target_return_exact,expected_total_return,
2026-05-15,0.6057457212713937,60.0,0.007833827574530848,0.27646896773498647,5d,raw_target_return_exact,expected_total_return,
2025-03-13,-0.14425427872860638,126.0,0.008259718149998988,0.2433938097191539,5d,raw_target_return_exact,expected_total_return,
2025-03-20,-0.19254278728606358,126.0,0.009792563435844042,0.24149375810462925,5d,raw_target_return_exact,expected_total_return,
2025-03-27,0.07029339853300734,126.0,0.01096654566117101,0.24142491463455712,5d,raw_target_return_exact,expected_total_return,
2025-04-03,0.17659137577002051,126.0,0.011048547304550883,0.24147983127552416,5d,raw_target_return_exact,expected_total_return,
2025-04-10,0.2793398533007335,126.0,0.01129595678178921,0.24174054384083396,5d,raw_target_return_exact,expected_total_return,
2025-04-17,-0.14792176039119803,126.0,0.007473237800146024,0.24040548480743404,5d,raw_target_return_exact,expected_total_return,
2025-04-25,0.04951100244498778,126.0,0.005455152652476525,0.23896108794605458,5d,raw_target_return_exact,expected_total_return,
2025-05-02,-0.14364303178484109,126.0,0.0022388294483782585,0.2382118356219618,5d,raw_target_return_exact,expected_total_return,
2025-05-09,-0.13753056234718827,126.0,0.00362626298740104,0.2368702328734588,5d,raw_target_return_exact,expected_total_return,
2025-05-16,0.5275061124694377,126.0,0.0058577994487663525,0.24047211437288682,5d,raw_target_return_exact,expected_total_return,
2025-05-23,-0.24694376528117362,126.0,0.0019817176386992116,0.24058046734382882,5d,raw_target_return_exact,expected_total_return,
2025-06-02,0.28117359413202936,126.0,0.005896608778529227,0.24108181193935566,5d,raw_target_return_exact,expected_total_return,
2025-06-09,-0.03545232273838631,126.0,0.0029422485503303674,0.2392683826792793,5d,raw_target_return_exact,expected_total_return,
2025-06-16,-0.1876528117359413,126.0,0.0026948390730920395,0.2394505949750284,5d,raw_target_return_exact,expected_total_return,
2025-06-24,-0.20171149144254283,126.0,0.0005624098089214134,0.24006916563333924,5d,raw_target_return_exact,expected_total_return,
2025-07-01,-0.3276283618581907,126.0,-0.004310625872089558,0.2404525619887146,5d,raw_target_return_exact,expected_total_return,
2025-07-09,0.34657701711491445,126.0,0.0023694300133453015,0.23839118931282738,5d,raw_target_return_exact,expected_total_return,
2025-07-16,-0.39669926650366755,126.0,-0.003980746569105121,0.23827926216850032,5d,raw_target_return_exact,expected_total_return,
2025-07-23,0.06479217603911981,126.0,0.00023976804260753576,0.23469522568632917,5d,raw_target_return_exact,expected_total_return,
2025-07-30,-0.10941320293398535,126.0,-0.0021858150675721517,0.23423251937648243,5d,raw_target_return_exact,expected_total_return,
2025-08-06,0.27628361858190714,126.0,0.002393685844447098,0.2339894219620393,5d,raw_target_return_exact,expected_total_return,
2025-08-13,-0.5256723716381418,126.0,-0.0016268656290945056,0.23866691346043437,5d,raw_target_return_exact,expected_total_return,
2025-08-20,0.08985330073349634,126.0,0.0014778807519354948,0.23727722506024543,5d,raw_target_return_exact,expected_total_return,
2025-08-27,-0.49511002444987784,126.0,-0.0025737580041307793,0.241361100833766,5d,raw_target_return_exact,expected_total_return,
2025-09-04,0.28545232273838633,126.0,-0.0024330741837403575,0.24152502325765732,5d,raw_target_return_exact,expected_total_return,
2025-09-11,-0.04462102689486553,126.0,-0.003388753929151154,0.24145123366364024,5d,raw_target_return_exact,expected_total_return,
2025-09-18,0.0751833740831296,126.0,-0.004470563996291295,0.24078521384396664,5d,raw_target_return_exact,expected_total_return,
2025-09-25,0.312958435207824,126.0,0.0013605378005806744,0.23949172929546272,5d,raw_target_return_exact,expected_total_return,
2025-10-02,-0.00488997555012225,126.0,0.00018655557525370557,0.2391540209869464,5d,raw_target_return_exact,expected_total_return,
2025-10-09,0.13508557457212717,126.0,-0.0005508216902409194,0.23858857001532988,5d,raw_target_return_exact,expected_total_return,
2025-10-16,-0.25305623471882643,126.0,-0.0018606365697379505,0.23952378176201217,5d,raw_target_return_exact,expected_total_return,
2025-10-23,0.312958435207824,126.0,0.0023647292081950652,0.24034936197867462,5d,raw_target_return_exact,expected_total_return,
2025-10-30,0.08007334963325186,126.0,0.00325734379274119,0.24042806656225732,5d,raw_target_return_exact,expected_total_return,
2025-11-06,0.30256723716381423,126.0,0.005760545562446628,0.2418965860201588,5d,raw_target_return_exact,expected_total_return,
2025-11-13,0.46577017114914426,126.0,0.010504986125958096,0.24501479742883597,5d,raw_target_return_exact,expected_total_return,
2025-11-20,-0.33068459657701715,126.0,0.006119531862753221,0.24614366423014716,5d,raw_target_return_exact,expected_total_return,
2025-11-28,-0.02567237163814181,126.0,0.007375983913826299,0.24556888864895823,5d,raw_target_return_exact,expected_total_return,
2025-12-05,-0.22249388753056237,126.0,0.005454922090563987,0.24641812585398779,5d,raw_target_return_exact,expected_total_return,
2025-12-12,0.17298288508557458,126.0,0.004833972814357986,0.24589187753781203,5d,raw_target_return_exact,expected_total_return,
2025-12-19,-0.27200488997555017,126.0,0.006404544990520765,0.24345531664757433,5d,raw_target_return_exact,expected_total_return,
2025-12-29,0.22555012224938878,126.0,0.007399034065694436,0.24409679444889257,5d,raw_target_return_exact,expected_total_return,
2026-01-06,0.5507334963325184,126.0,0.010144794146417842,0.248245259866839,5d,raw_target_return_exact,expected_total_return,
2026-01-13,0.12958435207823962,126.0,0.009907087001620234,0.2481153723645897,5d,raw_target_return_exact,expected_total_return,
2026-01-21,0.05745721271393644,126.0,0.010426161787198686,0.24814613558008822,5d,raw_target_return_exact,expected_total_return,
2026-01-28,-0.29584352078239606,126.0,0.008603164972122747,0.24955291497970786,5d,raw_target_return_exact,expected_total_return,
2026-02-04,0.31784841075794623,126.0,0.01158663219764376,0.2509924007249082,5d,raw_target_return_exact,expected_total_return,
2026-02-11,-0.4138141809290954,126.0,0.00794825753237423,0.25381654436599166,5d,raw_target_return_exact,expected_total_return,
2026-02-19,-0.14608801955990222,126.0,0.007113856942472417,0.2541511808088421,5d,raw_target_return_exact,expected_total_return,
2026-02-26,-0.21271393643031786,126.0,0.004285627036002902,0.254602105600676,5d,raw_target_return_exact,expected_total_return,
2026-03-05,-0.07090464547677262,126.0,0.0022869465532148396,0.2541924680085618,5d,raw_target_return_exact,expected_total_return,
2026-03-12,-0.20354523227383864,126.0,0.0019425137515693242,0.254443606289544,5d,raw_target_return_exact,expected_total_return,
2026-03-19,0.17180013689253937,126.0,0.002233899166810691,0.25461826230040935,5d,raw_target_return_exact,expected_total_return,
